Date,SKU,SKU_Name,Demand,Forecast_Demand
2024-09-25,HLTH-002,Digital Thermometer,13.0,13.841450836453395
2024-09-25,TOOL-002,Hammer 500g,16.0,13.550269474805791
2024-09-25,APPL-001,Air Fryer 5L,24.0,13.944762709830943
2024-09-25,JWLY-002,Gold Earrings,4.0,12.984047051716324
2024-09-25,BABY-002,Nappy Pack 40,11.0,13.559098501174198
2024-09-25,OUTD-002,Sleeping Bag,17.0,13.586316678257631
2024-09-25,PCAR-003,Shampoo 400ml,5.0,14.290991839200933
2024-09-25,HOMK-002,Knife Set 5pc,14.0,13.144183652042354
2024-09-25,DIY0-002,Sandpaper Pack,7.0,15.024877821239231
2024-09-25,BOOK-002,Academic Textbook,13.0,13.242776134642414
2024-09-25,PCAR-002,Razor 5-Blade,11.0,14.382802323913594
2024-09-25,HLTH-001,Vitamin C 60 Tablets,21.0,13.788118575799396
2024-09-25,TOOL-003,Adjustable Wrench,17.0,13.256303242826352
2024-09-25,PETS-001,Dry Dog Food 2kg,11.0,14.05911097127552
2024-09-25,OUTD-001,Camping Tent 2P,5.0,13.613521544558406
2024-09-25,BOOK-001,Fiction Novel,9.0,14.90136840698068
2024-09-25,CLTH-001,Denim Jacket,6.0,11.308260466539329
2024-09-25,JWLY-001,Silver Necklace,10.0,13.99724229620332
2024-09-25,BABY-001,Baby Monitor,19.0,14.34236152913366
2024-09-25,TOYS-001,Building Blocks Set,12.0,14.859474061257334
2024-09-25,HLTH-003,First Aid Kit,6.0,13.509028212893655
2024-09-25,ELEC-003,Wireless Charger,12.0,8.142927880235488
2024-09-25,HOMK-001,Non-stick Pan 28cm,9.0,12.942364233867488
2024-09-25,ELEC-002,USB-C Hub 7-Port,4.0,8.235416613224665
2024-09-25,OUTD-003,Hiking Socks 3-Pack,12.0,13.554069791440323
2024-09-25,PCAR-001,Electric Toothbrush,15.0,14.899380394594136
2024-09-25,OFFC-002,Ballpoint Pens 10pk,19.0,14.004619675727486
2024-09-25,GROC-002,Cooking Oil 1L,32.0,20.18063902498712
2024-09-25,AUTO-003,Car Seat Organiser,11.0,13.797877622604142
2024-09-25,HOMK-003,Cutting Board,14.0,13.841847853792752
2024-09-25,BOOK-003,Self-Help Guide,15.0,13.480973547152706
2024-09-25,SOFT-001,Antivirus 1-Year,12.0,12.894884722081134
2024-09-25,PETS-003,Pet Collar,28.0,15.384495489991556
2024-09-25,MUSC-002,DJ Headphones,12.0,13.67446636714533
2024-09-25,ELEC-001,Bluetooth Speaker,11.0,8.191015956601653
2024-09-25,BEAU-001,Face Moisturiser,3.0,14.735334743453125
2024-09-25,SPRT-002,Dumbbell Pair 5kg,14.0,14.071374232491484
2024-09-25,SPRT-003,Resistance Bands,19.0,13.722835876765856
2024-09-25,DIY0-003,Adhesive Tape Pack,27.0,14.116344792948857
2024-09-25,TOYS-003,Jigsaw Puzzle 500pc,20.0,13.8971580410426
2024-09-25,MOVI-001,Action DVD Pack,3.0,13.713448136632168
2024-09-25,MOVI-003,Popcorn Maker,18.0,14.493809911639149
2024-09-25,SPRT-001,Yoga Mat,8.0,14.05110926918674
2024-09-25,MUSC-001,Acoustic Guitar,15.0,13.602848061175566
2024-09-25,CLTH-003,Formal Trousers,21.0,12.002876485131978
2024-09-25,JWLY-003,Pearl Bracelet,19.0,14.525546361291369
2024-09-25,OFFC-001,A4 Paper Ream,15.0,13.10188155316696
2024-09-25,SOFT-003,VPN Subscription,12.0,13.548383449647648
2024-09-25,GROC-001,Ground Coffee 500g,17.0,20.08469149884185
2024-09-25,AUTO-001,Dash Cam HD,13.0,12.066012796136642
2024-09-25,APPL-003,Hand Blender,9.0,13.744491821925653
2024-09-25,TOYS-002,Remote Control Car,27.0,14.517564916211771
2024-09-25,BEAU-003,Hair Serum 100ml,12.0,13.790339566452358
2024-09-25,FURN-003,Bedside Table,19.0,13.996869421424272
2024-09-25,GRDN-001,Garden Hose 20m,13.0,14.486329708612695
2024-09-25,MOVI-002,Streaming Voucher,10.0,14.964064670684552
2024-09-25,MUSC-003,Digital Piano,15.0,14.154829879867664
2024-09-25,GRDN-003,Pruning Shears,9.0,13.419303609474555
2024-09-25,CLTH-002,Cotton T-Shirt,17.0,11.42342447337642
2024-09-25,SOFT-002,Office Suite,11.0,13.244701759253884
2024-09-25,GRDN-002,Plant Pots Set,12.0,13.076157072065357
2024-09-25,BEAU-002,Lipstick Set,16.0,14.689510514629752
2024-09-26,PETS-003,Pet Collar,19.0,13.83391646634254
2024-09-26,ELEC-003,Wireless Charger,10.0,8.293145450546362
2024-09-26,APPL-003,Hand Blender,19.0,14.007507122245617
2024-09-26,HLTH-003,First Aid Kit,10.0,14.463878778812962
2024-09-26,HOMK-003,Cutting Board,20.0,14.512033074532564
2024-09-26,GROC-001,Ground Coffee 500g,13.0,19.53025715099406
2024-09-26,JWLY-001,Silver Necklace,9.0,14.033653820428007
2024-09-26,TOOL-003,Adjustable Wrench,17.0,13.476807706160445
2024-09-26,TOYS-001,Building Blocks Set,14.0,13.468447151800412
2024-09-26,GROC-002,Cooking Oil 1L,25.0,20.55672715963671
2024-09-26,MOVI-003,Popcorn Maker,12.0,14.569068535101836
2024-09-26,SPRT-003,Resistance Bands,13.0,14.47767573935335
2024-09-26,BOOK-003,Self-Help Guide,4.0,13.60812319426174
2024-09-26,GRDN-003,Pruning Shears,5.0,13.440859796592694
2024-09-26,AUTO-003,Car Seat Organiser,10.0,13.78532536319736
2024-09-26,OUTD-003,Hiking Socks 3-Pack,23.0,13.881871644304752
2024-09-26,ELEC-002,USB-C Hub 7-Port,15.0,8.69527645831402
2024-09-26,SPRT-001,Yoga Mat,10.0,13.711078154014768
2024-09-26,PCAR-001,Electric Toothbrush,23.0,13.779850056245222
2024-09-26,SOFT-003,VPN Subscription,19.0,14.058036954568315
2024-09-26,ELEC-001,Bluetooth Speaker,13.0,8.313570855652978
2024-09-26,PCAR-003,Shampoo 400ml,17.0,13.946006399158405
2024-09-26,OUTD-002,Sleeping Bag,14.0,13.022572042588106
2024-09-26,MOVI-002,Streaming Voucher,16.0,14.1541369549074
2024-09-26,BEAU-003,Hair Serum 100ml,24.0,15.555559248221003
2024-09-26,DIY0-002,Sandpaper Pack,7.0,15.107766121591728
2024-09-26,GRDN-002,Plant Pots Set,16.0,12.542835630059884
2024-09-26,HLTH-002,Digital Thermometer,13.0,14.218729423291954
2024-09-26,JWLY-002,Gold Earrings,11.0,13.42944878184202
2024-09-26,CLTH-002,Cotton T-Shirt,14.0,10.827565097496562
2024-09-26,FURN-001,Office Chair,9.0,15.332878545821924
2024-09-26,TOOL-002,Hammer 500g,4.0,13.140852524613958
2024-09-26,BOOK-002,Academic Textbook,18.0,14.528143499263576
2024-09-26,AUTO-001,Dash Cam HD,21.0,13.600473695602352
2024-09-26,BABY-002,Nappy Pack 40,25.0,13.520658519490931
2024-09-26,BEAU-001,Face Moisturiser,9.0,14.01911992674447
2024-09-26,DIY0-003,Adhesive Tape Pack,21.0,13.778183905371066
2024-09-26,TOYS-003,Jigsaw Puzzle 500pc,6.0,14.558085227638676
2024-09-26,BOOK-001,Fiction Novel,17.0,15.136257360743812
2024-09-26,MUSC-002,DJ Headphones,8.0,14.012846918466762
2024-09-26,HOMK-002,Knife Set 5pc,14.0,13.182159291459255
2024-09-26,HLTH-001,Vitamin C 60 Tablets,22.0,14.243943188260475
2024-09-26,APPL-001,Air Fryer 5L,11.0,13.412797461115844
2024-09-26,CLTH-003,Formal Trousers,11.0,10.703732874676795
2024-09-26,OFFC-002,Ballpoint Pens 10pk,9.0,13.442818055618703
2024-09-26,CLTH-001,Denim Jacket,10.0,11.133423632171649
2024-09-26,PETS-001,Dry Dog Food 2kg,13.0,13.440066420559694
2024-09-26,AUTO-002,Tyre Inflator,19.0,14.266802515672024
2024-09-26,PCAR-002,Razor 5-Blade,4.0,14.087862548751698
2024-09-26,OUTD-001,Camping Tent 2P,20.0,13.681306222952124
2024-09-26,TOYS-002,Remote Control Car,10.0,13.693405194882196
2024-09-26,BABY-001,Baby Monitor,10.0,13.746942784414395
2024-09-26,MUSC-001,Acoustic Guitar,14.0,14.570863873652195
2024-09-26,BEAU-002,Lipstick Set,8.0,14.18396322688535
2024-09-26,SPRT-002,Dumbbell Pair 5kg,5.0,13.434220543497116
2024-09-26,FURN-003,Bedside Table,10.0,14.549788357584882
2024-09-26,MOVI-001,Action DVD Pack,17.0,13.148967991724197
2024-09-26,GROC-003,Pasta 500g,15.0,19.1816397336056
2024-09-26,PETS-002,Cat Litter 5kg,5.0,14.261495818937616
2024-09-26,OFFC-001,A4 Paper Ream,5.0,14.0890237286296
2024-09-26,SOFT-002,Office Suite,14.0,13.590268766412338
2024-09-26,FURN-002,Bookshelf 5-Tier,7.0,13.504779956716057
2024-09-26,APPL-002,Microwave Oven 20L,10.0,14.320408487431822
2024-09-26,BABY-003,Baby Wipes 80ct,18.0,13.43731976020371
2024-09-26,JWLY-003,Pearl Bracelet,14.0,15.3057121196468
2024-09-26,HOMK-001,Non-stick Pan 28cm,15.0,13.4748193220583
2024-09-26,GRDN-001,Garden Hose 20m,14.0,13.852656096047369
2024-09-26,DIY0-001,Power Drill,10.0,13.315787656129274
2024-09-26,OFFC-003,Desk Organiser,13.0,14.171754989524732
2024-09-26,TOOL-001,Screwdriver Set,25.0,14.577828206009174
2024-09-26,MUSC-003,Digital Piano,23.0,13.639927973491872
2024-09-26,SOFT-001,Antivirus 1-Year,16.0,12.939264127339328
2024-09-27,MUSC-001,Acoustic Guitar,23.0,13.625070771989725
2024-09-27,TOOL-003,Adjustable Wrench,4.0,13.929054930192589
2024-09-27,SPRT-002,Dumbbell Pair 5kg,17.0,14.311360407663956
2024-09-27,DIY0-001,Power Drill,15.0,13.046768093210808
2024-09-27,BOOK-001,Fiction Novel,26.0,15.369808900784552
2024-09-27,BABY-003,Baby Wipes 80ct,3.0,13.987201348006565
2024-09-27,TOYS-003,Jigsaw Puzzle 500pc,15.0,14.222211938550531
2024-09-27,FURN-003,Bedside Table,10.0,13.075423215137835
2024-09-27,MOVI-001,Action DVD Pack,8.0,13.66881506164857
2024-09-27,HOMK-003,Cutting Board,14.0,13.607838596252744
2024-09-27,OFFC-001,A4 Paper Ream,11.0,13.425892104821752
2024-09-27,PETS-003,Pet Collar,6.0,14.784264379894209
2024-09-27,JWLY-003,Pearl Bracelet,29.0,14.469106882468814
2024-09-27,PETS-001,Dry Dog Food 2kg,30.0,14.35397581308026
2024-09-27,JWLY-002,Gold Earrings,3.0,13.90086085983539
2024-09-27,CLTH-003,Formal Trousers,9.0,10.992209540038791
2024-09-27,SOFT-003,VPN Subscription,10.0,13.529976658403909
2024-09-27,SOFT-001,Antivirus 1-Year,12.0,13.461436557354377
2024-09-27,OFFC-002,Ballpoint Pens 10pk,19.0,13.37655684712759
2024-09-27,HLTH-002,Digital Thermometer,16.0,13.29924823396868
2024-09-27,BABY-001,Baby Monitor,18.0,13.03006869528484
2024-09-27,GRDN-002,Plant Pots Set,13.0,12.408223069964071
2024-09-27,HOMK-002,Knife Set 5pc,11.0,13.60625470411296
2024-09-27,GROC-001,Ground Coffee 500g,26.0,19.60962497930361
2024-09-27,AUTO-002,Tyre Inflator,28.0,14.585809822756366
2024-09-27,PCAR-002,Razor 5-Blade,16.0,14.050581908588564
2024-09-27,HLTH-001,Vitamin C 60 Tablets,18.0,14.465951356357465
2024-09-27,OUTD-001,Camping Tent 2P,2.0,13.421792642900709
2024-09-27,GROC-003,Pasta 500g,19.0,19.31032239759441
2024-09-27,ELEC-001,Bluetooth Speaker,10.0,8.207264933396084
2024-09-27,DIY0-002,Sandpaper Pack,4.0,13.588481198985678
2024-09-27,TOYS-002,Remote Control Car,16.0,14.905266435006189
2024-09-27,MUSC-002,DJ Headphones,22.0,13.74361927517672
2024-09-27,HOMK-001,Non-stick Pan 28cm,16.0,13.243675397144749
2024-09-27,SPRT-001,Yoga Mat,16.0,14.220707888369557
2024-09-27,BEAU-001,Face Moisturiser,6.0,13.932588287858565
2024-09-27,MOVI-003,Popcorn Maker,15.0,14.223823180665836
2024-09-27,OFFC-003,Desk Organiser,16.0,12.864892835028217
2024-09-27,GRDN-003,Pruning Shears,7.0,14.209924601921896
2024-09-27,BOOK-003,Self-Help Guide,4.0,14.156049774565629
2024-09-27,SOFT-002,Office Suite,6.0,12.474861546098944
2024-09-27,PETS-002,Cat Litter 5kg,15.0,14.117285753519798
2024-09-27,OUTD-002,Sleeping Bag,18.0,14.140451015993412
2024-09-27,TOYS-001,Building Blocks Set,4.0,13.940408490174145
2024-09-27,ELEC-003,Wireless Charger,7.0,8.447800537089758
2024-09-27,AUTO-001,Dash Cam HD,12.0,12.236386249826388
2024-09-27,BOOK-002,Academic Textbook,17.0,13.837469844999632
2024-09-27,FURN-002,Bookshelf 5-Tier,2.0,13.89899616767716
2024-09-27,JWLY-001,Silver Necklace,24.0,14.168261236069169
2024-09-27,MOVI-002,Streaming Voucher,8.0,13.674098641507197
2024-09-27,TOOL-002,Hammer 500g,0.0,14.61372245868583
2024-09-27,HLTH-003,First Aid Kit,8.0,13.734594005573689
2024-09-27,CLTH-002,Cotton T-Shirt,11.0,10.914929856563305
2024-09-27,CLTH-001,Denim Jacket,7.0,10.391042619853309
2024-09-27,FURN-001,Office Chair,18.0,14.824028867954372
2024-09-27,PCAR-001,Electric Toothbrush,19.0,14.568633071307795
2024-09-27,GROC-002,Cooking Oil 1L,21.0,19.836573305396524
2024-09-27,BEAU-002,Lipstick Set,10.0,14.56507312727908
2024-09-27,MUSC-003,Digital Piano,32.0,14.265455000983795
2024-09-27,DIY0-003,Adhesive Tape Pack,11.0,13.112560764248618
2024-09-27,SPRT-003,Resistance Bands,17.0,14.2473124720287
2024-09-27,BEAU-003,Hair Serum 100ml,13.0,13.432200998569808
2024-09-27,AUTO-003,Car Seat Organiser,10.0,13.458741197925384
2024-09-27,TOOL-001,Screwdriver Set,21.0,14.23312885105278
2024-09-27,APPL-002,Microwave Oven 20L,16.0,13.840757067927928
2024-09-27,OUTD-003,Hiking Socks 3-Pack,20.0,13.53809191931295
2024-09-27,PCAR-003,Shampoo 400ml,12.0,13.177593214264082
2024-09-27,ELEC-002,USB-C Hub 7-Port,5.0,8.812913773509962
2024-09-27,APPL-001,Air Fryer 5L,6.0,13.9522170992368
2024-09-27,GRDN-001,Garden Hose 20m,6.0,14.544849576819349
2024-09-27,BABY-002,Nappy Pack 40,13.0,14.405466614223464
2024-09-27,APPL-003,Hand Blender,14.0,14.182966070635162
2024-09-28,TOYS-003,Jigsaw Puzzle 500pc,17.0,14.597950317997064
2024-09-28,AUTO-001,Dash Cam HD,11.0,13.024468827705082
2024-09-28,APPL-001,Air Fryer 5L,18.0,13.46273208531668
2024-09-28,BOOK-001,Fiction Novel,23.0,14.3439018697754
2024-09-28,BEAU-001,Face Moisturiser,5.0,14.09607442250372
2024-09-28,PETS-002,Cat Litter 5kg,11.0,13.665517084992526
2024-09-28,MUSC-002,DJ Headphones,11.0,14.30136394184527
2024-09-28,SOFT-003,VPN Subscription,14.0,13.415027918246096
2024-09-28,DIY0-003,Adhesive Tape Pack,12.0,12.935052470319768
2024-09-28,SPRT-002,Dumbbell Pair 5kg,9.0,14.361901439155098
2024-09-28,TOOL-002,Hammer 500g,16.0,13.519416750935696
2024-09-28,MUSC-003,Digital Piano,8.0,14.487486632882986
2024-09-28,HLTH-002,Digital Thermometer,10.0,13.254573411153528
2024-09-28,DIY0-002,Sandpaper Pack,16.0,14.868999505507494
2024-09-28,BOOK-002,Academic Textbook,7.0,14.646566185885126
2024-09-28,BABY-002,Nappy Pack 40,19.0,13.96115915915484
2024-09-28,HOMK-002,Knife Set 5pc,10.0,13.145314547206196
2024-09-28,PCAR-003,Shampoo 400ml,3.0,13.658144336450782
2024-09-28,APPL-002,Microwave Oven 20L,14.0,13.639969514829804
2024-09-28,HLTH-001,Vitamin C 60 Tablets,11.0,14.168920114845251
2024-09-28,DIY0-001,Power Drill,6.0,12.57595577983938
2024-09-28,MOVI-001,Action DVD Pack,6.0,13.919271099508649
2024-09-28,ELEC-001,Bluetooth Speaker,10.0,8.533762323783648
2024-09-28,CLTH-003,Formal Trousers,6.0,11.07882542083892
2024-09-28,MOVI-003,Popcorn Maker,23.0,13.878584232013978
2024-09-28,BABY-003,Baby Wipes 80ct,9.0,13.719595338414829
2024-09-28,AUTO-003,Car Seat Organiser,21.0,15.055163647273336
2024-09-28,TOOL-001,Screwdriver Set,17.0,13.121899099735966
2024-09-28,OUTD-003,Hiking Socks 3-Pack,10.0,13.559750094243398
2024-09-28,ELEC-002,USB-C Hub 7-Port,11.0,8.209359170380392
2024-09-28,GRDN-001,Garden Hose 20m,14.0,13.852565971869206
2024-09-28,APPL-003,Hand Blender,4.0,14.339141893125054
2024-09-28,OUTD-002,Sleeping Bag,12.0,13.55113424495081
2024-09-28,SOFT-002,Office Suite,18.0,12.926808635455576
2024-09-28,OFFC-003,Desk Organiser,17.0,14.577145819167717
2024-09-28,GROC-002,Cooking Oil 1L,13.0,20.18356961080628
2024-09-28,BOOK-003,Self-Help Guide,18.0,14.232935575056892
2024-09-28,SPRT-001,Yoga Mat,23.0,13.970662583159497
2024-09-28,GRDN-003,Pruning Shears,22.0,12.701869266676056
2024-09-28,ELEC-003,Wireless Charger,4.0,8.085264898173552
2024-09-28,TOYS-001,Building Blocks Set,16.0,13.545916666583812
2024-09-28,JWLY-001,Silver Necklace,22.0,14.120181292101666
2024-09-28,FURN-002,Bookshelf 5-Tier,6.0,14.014367688440062
2024-09-28,HLTH-003,First Aid Kit,17.0,14.650357872218308
2024-09-28,BABY-001,Baby Monitor,4.0,13.825733275089071
2024-09-28,CLTH-001,Denim Jacket,7.0,11.316390878956582
2024-09-28,BEAU-002,Lipstick Set,24.0,14.55003053980808
2024-09-28,SOFT-001,Antivirus 1-Year,11.0,14.427457683189688
2024-09-28,JWLY-003,Pearl Bracelet,15.0,14.853705785957091
2024-09-28,MUSC-001,Acoustic Guitar,9.0,13.820278639172155
2024-09-28,OFFC-002,Ballpoint Pens 10pk,15.0,13.97420810175518
2024-09-28,PCAR-001,Electric Toothbrush,18.0,14.213061121793576
2024-09-28,PETS-001,Dry Dog Food 2kg,7.0,13.441497072486168
2024-09-28,AUTO-002,Tyre Inflator,19.0,14.587547153569403
2024-09-28,PCAR-002,Razor 5-Blade,5.0,13.74535547325608
2024-09-28,HOMK-001,Non-stick Pan 28cm,9.0,12.156730434533907
2024-09-28,OUTD-001,Camping Tent 2P,21.0,13.50826179423944
2024-09-28,FURN-003,Bedside Table,20.0,13.863903608936509
2024-09-28,FURN-001,Office Chair,10.0,14.044576648685233
2024-09-28,TOYS-002,Remote Control Car,14.0,14.617115365770404
2024-09-28,MOVI-002,Streaming Voucher,6.0,13.934536462967015
2024-09-28,GROC-003,Pasta 500g,16.0,21.43873633552925
2024-09-28,OFFC-001,A4 Paper Ream,9.0,13.445083368620477
2024-09-28,GROC-001,Ground Coffee 500g,28.0,19.832365169479225
2024-09-28,JWLY-002,Gold Earrings,10.0,13.4806500367051
2024-09-28,HOMK-003,Cutting Board,11.0,14.117352315539003
2024-09-28,PETS-003,Pet Collar,11.0,13.549434349268816
2024-09-28,TOOL-003,Adjustable Wrench,20.0,13.429400319160678
2024-09-28,BEAU-003,Hair Serum 100ml,17.0,14.914987190411551
2024-09-28,SPRT-003,Resistance Bands,28.0,14.48810511838828
2024-09-28,GRDN-002,Plant Pots Set,12.0,13.244334837727648
2024-09-28,CLTH-002,Cotton T-Shirt,5.0,11.136960470606368
2024-09-29,DIY0-002,Sandpaper Pack,13.0,14.369588732429884
2024-09-29,JWLY-002,Gold Earrings,16.0,13.97124462584774
2024-09-29,BABY-003,Baby Wipes 80ct,11.0,13.54816430738783
2024-09-29,MUSC-003,Digital Piano,11.0,13.249228797806628
2024-09-29,FURN-002,Bookshelf 5-Tier,14.0,14.21627685164164
2024-09-29,BOOK-002,Academic Textbook,11.0,15.013427111176233
2024-09-29,CLTH-001,Denim Jacket,6.0,10.892127282710277
2024-09-29,JWLY-001,Silver Necklace,17.0,15.197053046404154
2024-09-29,TOYS-001,Building Blocks Set,17.0,14.017881572553566
2024-09-29,GRDN-003,Pruning Shears,16.0,14.191546822537688
2024-09-29,SOFT-002,Office Suite,10.0,13.724919170862949
2024-09-29,APPL-003,Hand Blender,14.0,13.887550507939462
2024-09-29,TOOL-001,Screwdriver Set,10.0,14.722280527216563
2024-09-29,ELEC-002,USB-C Hub 7-Port,9.0,8.778951189932474
2024-09-29,AUTO-003,Car Seat Organiser,7.0,13.57479351315792
2024-09-29,OFFC-003,Desk Organiser,9.0,14.28947651717859
2024-09-29,SPRT-003,Resistance Bands,21.0,14.142359565013054
2024-09-29,HOMK-003,Cutting Board,21.0,13.70362469256352
2024-09-29,PETS-003,Pet Collar,13.0,14.518954459678149
2024-09-29,ELEC-001,Bluetooth Speaker,4.0,8.446704430280088
2024-09-29,FURN-003,Bedside Table,3.0,13.194969977704767
2024-09-29,GROC-003,Pasta 500g,21.0,20.14453325167987
2024-09-29,OUTD-001,Camping Tent 2P,4.0,12.921987957724111
2024-09-29,PETS-001,Dry Dog Food 2kg,12.0,14.499597532475027
2024-09-29,MOVI-001,Action DVD Pack,11.0,13.659803672099576
2024-09-29,OFFC-002,Ballpoint Pens 10pk,13.0,13.686654600538668
2024-09-29,SOFT-003,VPN Subscription,6.0,13.540255185854654
2024-09-29,DIY0-001,Power Drill,12.0,13.018015991105797
2024-09-29,HLTH-001,Vitamin C 60 Tablets,14.0,14.842683397108752
2024-09-29,BEAU-001,Face Moisturiser,13.0,14.798062490571322
2024-09-29,MUSC-002,DJ Headphones,13.0,13.503260526332568
2024-09-29,BOOK-001,Fiction Novel,20.0,15.1254808022744
2024-09-29,PCAR-003,Shampoo 400ml,12.0,13.965760890025097
2024-09-29,AUTO-001,Dash Cam HD,8.0,12.698030900785824
2024-09-29,PETS-002,Cat Litter 5kg,7.0,13.2137472443405
2024-09-29,CLTH-002,Cotton T-Shirt,13.0,10.868438134110068
2024-09-29,MOVI-002,Streaming Voucher,25.0,14.396926347836388
2024-09-29,BEAU-003,Hair Serum 100ml,21.0,13.91674963354685
2024-09-29,GROC-001,Ground Coffee 500g,19.0,20.35138222320277
2024-09-29,SPRT-002,Dumbbell Pair 5kg,14.0,13.74923617998072
2024-09-29,ELEC-003,Wireless Charger,11.0,8.010063513609005
2024-09-29,OUTD-003,Hiking Socks 3-Pack,4.0,13.591025923826647
2024-09-29,OFFC-001,A4 Paper Ream,19.0,13.752579356908155
2024-09-29,BABY-001,Baby Monitor,26.0,13.750258335406729
2024-09-29,HOMK-002,Knife Set 5pc,9.0,12.905632368546197
2024-09-29,DIY0-003,Adhesive Tape Pack,17.0,14.910999312001348
2024-09-29,SOFT-001,Antivirus 1-Year,10.0,12.846222517341058
2024-09-29,BABY-002,Nappy Pack 40,20.0,13.362766195416365
2024-09-29,MUSC-001,Acoustic Guitar,14.0,15.003064055607751
2024-09-29,HOMK-001,Non-stick Pan 28cm,19.0,12.002527717485991
2024-09-29,HLTH-003,First Aid Kit,9.0,13.39198718961424
2024-09-29,FURN-001,Office Chair,10.0,14.077002265212958
2024-09-29,TOOL-002,Hammer 500g,13.0,13.867350129349376
2024-09-29,AUTO-002,Tyre Inflator,4.0,14.396987365337248
2024-09-29,JWLY-003,Pearl Bracelet,21.0,14.401731256671964
2024-09-29,GRDN-002,Plant Pots Set,7.0,12.657999201955985
2024-09-29,HLTH-002,Digital Thermometer,15.0,13.181059377367584
2024-09-29,BEAU-002,Lipstick Set,8.0,14.157671908100149
2024-09-29,GRDN-001,Garden Hose 20m,12.0,13.506401497241756
2024-09-29,OUTD-002,Sleeping Bag,28.0,12.738720087397615
2024-09-29,GROC-002,Cooking Oil 1L,7.0,20.811400272893813
2024-09-29,TOYS-003,Jigsaw Puzzle 500pc,23.0,13.858189007633564
2024-09-29,TOOL-003,Adjustable Wrench,31.0,13.372044625061886
2024-09-29,BOOK-003,Self-Help Guide,12.0,13.819554404499335
2024-09-29,PCAR-001,Electric Toothbrush,13.0,13.674764925845016
2024-09-29,APPL-002,Microwave Oven 20L,15.0,15.12195809237575
2024-09-29,SPRT-001,Yoga Mat,21.0,14.086030642679289
2024-09-29,MOVI-003,Popcorn Maker,11.0,14.562717866986516
2024-09-29,TOYS-002,Remote Control Car,32.0,13.761661688048042
2024-09-29,CLTH-003,Formal Trousers,12.0,10.675195528620002
2024-09-29,APPL-001,Air Fryer 5L,4.0,14.242552359143671
2024-09-29,PCAR-002,Razor 5-Blade,17.0,14.148276414348471
2024-09-30,BABY-001,Baby Monitor,10.0,14.40741065731385
2024-09-30,FURN-002,Bookshelf 5-Tier,12.0,13.659741859077863
2024-09-30,MOVI-003,Popcorn Maker,16.0,14.272315138454
2024-09-30,TOYS-003,Jigsaw Puzzle 500pc,17.0,13.947037857368048
2024-09-30,OUTD-001,Camping Tent 2P,11.0,13.17653070252634
2024-09-30,BOOK-001,Fiction Novel,11.0,13.772533378991016
2024-09-30,AUTO-002,Tyre Inflator,10.0,13.103359211567192
2024-09-30,TOOL-001,Screwdriver Set,6.0,14.981326760956694
2024-09-30,GROC-002,Cooking Oil 1L,28.0,20.092186908471792
2024-09-30,HOMK-002,Knife Set 5pc,15.0,13.31829562110224
2024-09-30,BEAU-001,Face Moisturiser,35.0,15.1034868640376
2024-09-30,APPL-003,Hand Blender,10.0,14.08925189785844
2024-09-30,PETS-001,Dry Dog Food 2kg,12.0,13.991084370084389
2024-09-30,BOOK-003,Self-Help Guide,10.0,13.458129905705675
2024-09-30,OFFC-002,Ballpoint Pens 10pk,13.0,14.485416342693975
2024-09-30,SPRT-001,Yoga Mat,12.0,14.26390183848311
2024-09-30,CLTH-003,Formal Trousers,4.0,11.332464314379836
