Date,SKU,SKU_Name,Demand
2024-12-08,DIY0-001,Power Drill,12.0
2024-12-08,SPRT-001,Yoga Mat,26.0
2024-12-08,SOFT-003,VPN Subscription,12.0
2024-12-08,HLTH-002,Digital Thermometer,18.0
2024-12-08,GROC-002,Cooking Oil 1L,17.0
2024-12-08,OFFC-001,A4 Paper Ream,8.0
2024-12-08,BOOK-002,Academic Textbook,25.0
2024-12-08,PETS-003,Pet Collar,24.0
2024-12-08,BABY-001,Baby Monitor,11.0
2024-12-08,BABY-003,Baby Wipes 80ct,12.0
2024-12-08,APPL-002,Microwave Oven 20L,7.0
2024-12-08,BEAU-001,Face Moisturiser,33.0
2024-12-08,GRDN-002,Plant Pots Set,12.0
2024-12-08,PETS-002,Cat Litter 5kg,18.0
2024-12-08,MUSC-001,Acoustic Guitar,16.0
2024-12-08,FURN-003,Bedside Table,20.0
2024-12-08,GROC-003,Pasta 500g,14.0
2024-12-08,BOOK-003,Self-Help Guide,21.0
2024-12-08,SPRT-002,Dumbbell Pair 5kg,41.0
2024-12-08,TOOL-002,Hammer 500g,10.0
2024-12-08,MOVI-002,Streaming Voucher,15.0
2024-12-08,MOVI-003,Popcorn Maker,21.0
2024-12-08,OUTD-001,Camping Tent 2P,13.0
2024-12-08,HOMK-003,Cutting Board,9.0
2024-12-08,CLTH-001,Denim Jacket,12.0
2024-12-08,PCAR-001,Electric Toothbrush,23.0
2024-12-08,MUSC-002,DJ Headphones,13.0
2024-12-08,JWLY-001,Silver Necklace,9.0
2024-12-08,OFFC-002,Ballpoint Pens 10pk,14.0
2024-12-08,PCAR-002,Razor 5-Blade,4.0
2024-12-08,SOFT-001,Antivirus 1-Year,28.0
2024-12-08,AUTO-003,Car Seat Organiser,26.0
2024-12-08,HOMK-001,Non-stick Pan 28cm,15.0
2024-12-08,OFFC-003,Desk Organiser,6.0
2024-12-08,OUTD-003,Hiking Socks 3-Pack,31.0
2024-12-08,ELEC-002,USB-C Hub 7-Port,10.0
2024-12-08,MOVI-001,Action DVD Pack,19.0
2024-12-08,ELEC-003,Wireless Charger,6.0
2024-12-08,GRDN-001,Garden Hose 20m,15.0
2024-12-08,HLTH-003,First Aid Kit,11.0
2024-12-08,AUTO-001,Dash Cam HD,9.0
2024-12-08,APPL-003,Hand Blender,7.0
2024-12-08,CLTH-003,Formal Trousers,10.0
2024-12-08,JWLY-003,Pearl Bracelet,25.0
2024-12-08,TOYS-002,Remote Control Car,9.0
2024-12-08,TOYS-001,Building Blocks Set,16.0
2024-12-08,GRDN-003,Pruning Shears,26.0
2024-12-08,GROC-001,Ground Coffee 500g,18.0
2024-12-08,CLTH-002,Cotton T-Shirt,18.0
2024-12-08,BABY-002,Nappy Pack 40,17.0
2024-12-08,HOMK-002,Knife Set 5pc,11.0
2024-12-08,SOFT-002,Office Suite,16.0
2024-12-08,SPRT-003,Resistance Bands,22.0
2024-12-08,ELEC-001,Bluetooth Speaker,13.0
2024-12-08,APPL-001,Air Fryer 5L,30.0
2024-12-08,JWLY-002,Gold Earrings,7.0
2024-12-08,MUSC-003,Digital Piano,14.0
2024-12-08,BOOK-001,Fiction Novel,26.0
2024-12-08,PCAR-003,Shampoo 400ml,9.0
2024-12-08,FURN-002,Bookshelf 5-Tier,19.0
2024-12-08,OUTD-002,Sleeping Bag,5.0
2024-12-08,AUTO-002,Tyre Inflator,8.0
2024-12-08,TOYS-003,Jigsaw Puzzle 500pc,29.0
2024-12-08,TOOL-001,Screwdriver Set,21.0
2024-12-08,TOOL-003,Adjustable Wrench,15.0
2024-12-08,HLTH-001,Vitamin C 60 Tablets,25.0
2024-12-08,BEAU-003,Hair Serum 100ml,22.0
2024-12-08,BEAU-002,Lipstick Set,27.0
2024-12-08,FURN-001,Office Chair,5.0
2024-12-08,DIY0-002,Sandpaper Pack,0.0
2024-12-09,OUTD-001,Camping Tent 2P,8.0
2024-12-09,OFFC-003,Desk Organiser,24.0
2024-12-09,MOVI-002,Streaming Voucher,14.0
2024-12-09,TOYS-003,Jigsaw Puzzle 500pc,21.0
2024-12-09,SOFT-002,Office Suite,16.0
2024-12-09,SPRT-003,Resistance Bands,25.0
2024-12-09,PETS-002,Cat Litter 5kg,4.0
2024-12-09,PCAR-001,Electric Toothbrush,15.0
2024-12-09,TOOL-002,Hammer 500g,9.0
2024-12-09,CLTH-002,Cotton T-Shirt,11.0
2024-12-09,HLTH-001,Vitamin C 60 Tablets,11.0
2024-12-09,MUSC-001,Acoustic Guitar,16.0
2024-12-09,TOYS-001,Building Blocks Set,19.0
2024-12-09,BEAU-001,Face Moisturiser,23.0
2024-12-09,FURN-001,Office Chair,13.0
2024-12-09,FURN-003,Bedside Table,31.0
2024-12-09,BOOK-003,Self-Help Guide,11.0
2024-12-09,TOYS-002,Remote Control Car,12.0
2024-12-09,JWLY-002,Gold Earrings,23.0
2024-12-09,JWLY-001,Silver Necklace,1.0
2024-12-09,OFFC-001,A4 Paper Ream,13.0
2024-12-09,GROC-003,Pasta 500g,8.0
2024-12-09,SOFT-003,VPN Subscription,19.0
2024-12-09,GROC-002,Cooking Oil 1L,27.0
2024-12-09,BOOK-002,Academic Textbook,8.0
2024-12-09,TOOL-001,Screwdriver Set,18.0
2024-12-09,SPRT-001,Yoga Mat,44.0
2024-12-09,PETS-001,Dry Dog Food 2kg,19.0
2024-12-09,TOOL-003,Adjustable Wrench,20.0
2024-12-09,DIY0-003,Adhesive Tape Pack,25.0
2024-12-09,BEAU-002,Lipstick Set,9.0
2024-12-09,DIY0-002,Sandpaper Pack,11.0
2024-12-09,FURN-002,Bookshelf 5-Tier,16.0
2024-12-09,HOMK-003,Cutting Board,25.0
2024-12-09,JWLY-003,Pearl Bracelet,11.0
2024-12-09,BABY-003,Baby Wipes 80ct,14.0
2024-12-09,GRDN-003,Pruning Shears,12.0
2024-12-09,OFFC-002,Ballpoint Pens 10pk,11.0
2024-12-09,SOFT-001,Antivirus 1-Year,9.0
2024-12-09,APPL-002,Microwave Oven 20L,12.0
2024-12-09,HOMK-002,Knife Set 5pc,17.0
2024-12-09,MUSC-002,DJ Headphones,18.0
2024-12-09,GRDN-002,Plant Pots Set,17.0
2024-12-09,MOVI-003,Popcorn Maker,14.0
2024-12-09,CLTH-003,Formal Trousers,18.0
2024-12-09,OUTD-003,Hiking Socks 3-Pack,27.0
2024-12-09,HOMK-001,Non-stick Pan 28cm,9.0
2024-12-09,ELEC-001,Bluetooth Speaker,3.0
2024-12-09,PCAR-002,Razor 5-Blade,11.0
2024-12-09,OUTD-002,Sleeping Bag,12.0
2024-12-09,MUSC-003,Digital Piano,14.0
2024-12-09,BABY-001,Baby Monitor,19.0
2024-12-09,BEAU-003,Hair Serum 100ml,33.0
2024-12-09,APPL-003,Hand Blender,5.0
2024-12-09,ELEC-002,USB-C Hub 7-Port,12.0
2024-12-09,MOVI-001,Action DVD Pack,9.0
2024-12-09,GRDN-001,Garden Hose 20m,17.0
2024-12-09,DIY0-001,Power Drill,24.0
2024-12-09,AUTO-002,Tyre Inflator,11.0
2024-12-09,APPL-001,Air Fryer 5L,32.0
2024-12-09,BABY-002,Nappy Pack 40,8.0
2024-12-09,ELEC-003,Wireless Charger,12.0
2024-12-09,PCAR-003,Shampoo 400ml,23.0
2024-12-09,HLTH-002,Digital Thermometer,18.0
2024-12-09,BOOK-001,Fiction Novel,14.0
2024-12-09,GROC-001,Ground Coffee 500g,15.0
2024-12-09,PETS-003,Pet Collar,20.0
2024-12-09,CLTH-001,Denim Jacket,17.0
2024-12-09,AUTO-003,Car Seat Organiser,18.0
2024-12-09,SPRT-002,Dumbbell Pair 5kg,19.0
2024-12-09,AUTO-001,Dash Cam HD,2.0
2024-12-09,HLTH-003,First Aid Kit,19.0
2024-12-10,BEAU-001,Face Moisturiser,16.0
2024-12-10,FURN-001,Office Chair,11.0
2024-12-10,FURN-002,Bookshelf 5-Tier,7.0
2024-12-10,HOMK-001,Non-stick Pan 28cm,21.0
2024-12-10,ELEC-001,Bluetooth Speaker,5.0
2024-12-10,SPRT-002,Dumbbell Pair 5kg,15.0
2024-12-10,ELEC-003,Wireless Charger,5.0
2024-12-10,DIY0-002,Sandpaper Pack,16.0
2024-12-10,OFFC-001,A4 Paper Ream,13.0
2024-12-10,HOMK-003,Cutting Board,20.0
2024-12-10,PCAR-003,Shampoo 400ml,30.0
2024-12-10,OUTD-001,Camping Tent 2P,31.0
2024-12-10,CLTH-001,Denim Jacket,16.0
2024-12-10,PETS-003,Pet Collar,21.0
2024-12-10,APPL-001,Air Fryer 5L,18.0
2024-12-10,JWLY-002,Gold Earrings,15.0
2024-12-10,PCAR-002,Razor 5-Blade,28.0
2024-12-10,JWLY-001,Silver Necklace,14.0
2024-12-10,BABY-003,Baby Wipes 80ct,29.0
2024-12-10,OUTD-003,Hiking Socks 3-Pack,10.0
2024-12-10,GRDN-001,Garden Hose 20m,17.0
2024-12-10,MUSC-002,DJ Headphones,21.0
2024-12-10,AUTO-002,Tyre Inflator,13.0
2024-12-10,APPL-002,Microwave Oven 20L,20.0
2024-12-10,SOFT-001,Antivirus 1-Year,14.0
2024-12-10,GRDN-002,Plant Pots Set,22.0
2024-12-10,HLTH-002,Digital Thermometer,23.0
2024-12-10,OFFC-002,Ballpoint Pens 10pk,5.0
2024-12-10,AUTO-001,Dash Cam HD,18.0
2024-12-10,CLTH-003,Formal Trousers,16.0
2024-12-10,BOOK-001,Fiction Novel,14.0
2024-12-10,OUTD-002,Sleeping Bag,21.0
2024-12-10,MOVI-003,Popcorn Maker,30.0
2024-12-10,GRDN-003,Pruning Shears,17.0
2024-12-10,JWLY-003,Pearl Bracelet,21.0
2024-12-10,GROC-003,Pasta 500g,24.0
2024-12-10,BABY-001,Baby Monitor,22.0
2024-12-10,DIY0-003,Adhesive Tape Pack,5.0
2024-12-10,TOOL-003,Adjustable Wrench,25.0
2024-12-10,TOYS-002,Remote Control Car,27.0
2024-12-10,HOMK-002,Knife Set 5pc,16.0
2024-12-10,PETS-002,Cat Litter 5kg,12.0
2024-12-10,PCAR-001,Electric Toothbrush,27.0
2024-12-10,SPRT-003,Resistance Bands,19.0
2024-12-10,APPL-003,Hand Blender,29.0
2024-12-10,TOOL-001,Screwdriver Set,11.0
2024-12-10,CLTH-002,Cotton T-Shirt,8.0
2024-12-10,TOYS-001,Building Blocks Set,11.0
2024-12-10,HLTH-003,First Aid Kit,12.0
2024-12-10,GROC-001,Ground Coffee 500g,22.0
2024-12-10,FURN-003,Bedside Table,27.0
2024-12-10,BEAU-002,Lipstick Set,17.0
2024-12-10,BOOK-002,Academic Textbook,4.0
2024-12-10,MUSC-001,Acoustic Guitar,18.0
2024-12-10,MUSC-003,Digital Piano,4.0
2024-12-10,ELEC-002,USB-C Hub 7-Port,14.0
2024-12-10,AUTO-003,Car Seat Organiser,22.0
2024-12-10,DIY0-001,Power Drill,15.0
2024-12-10,SPRT-001,Yoga Mat,13.0
2024-12-10,SOFT-003,VPN Subscription,15.0
2024-12-10,TOYS-003,Jigsaw Puzzle 500pc,13.0
2024-12-10,SOFT-002,Office Suite,15.0
2024-12-10,PETS-001,Dry Dog Food 2kg,9.0
2024-12-10,MOVI-002,Streaming Voucher,14.0
2024-12-10,GROC-002,Cooking Oil 1L,22.0
2024-12-10,TOOL-002,Hammer 500g,12.0
2024-12-10,OFFC-003,Desk Organiser,30.0
2024-12-10,HLTH-001,Vitamin C 60 Tablets,13.0
2024-12-10,BABY-002,Nappy Pack 40,10.0
2024-12-10,MOVI-001,Action DVD Pack,6.0
2024-12-10,BOOK-003,Self-Help Guide,17.0
2024-12-10,BEAU-003,Hair Serum 100ml,13.0
2024-12-11,GRDN-003,Pruning Shears,13.0
2024-12-11,OFFC-002,Ballpoint Pens 10pk,17.0
2024-12-11,HOMK-002,Knife Set 5pc,24.0
2024-12-11,GROC-002,Cooking Oil 1L,27.0
2024-12-11,SOFT-003,VPN Subscription,13.0
2024-12-11,HLTH-002,Digital Thermometer,18.0
2024-12-11,GROC-003,Pasta 500g,13.0
2024-12-11,BEAU-002,Lipstick Set,19.0
2024-12-11,APPL-003,Hand Blender,27.0
2024-12-11,FURN-001,Office Chair,10.0
2024-12-11,OFFC-001,A4 Paper Ream,7.0
2024-12-11,DIY0-003,Adhesive Tape Pack,17.0
2024-12-11,TOOL-003,Adjustable Wrench,9.0
2024-12-11,DIY0-001,Power Drill,16.0
2024-12-11,PCAR-003,Shampoo 400ml,18.0
2024-12-11,PETS-003,Pet Collar,27.0
2024-12-11,PETS-001,Dry Dog Food 2kg,19.0
2024-12-11,MUSC-003,Digital Piano,25.0
2024-12-11,SPRT-002,Dumbbell Pair 5kg,12.0
2024-12-11,DIY0-002,Sandpaper Pack,11.0
2024-12-11,HLTH-003,First Aid Kit,24.0
2024-12-11,BABY-002,Nappy Pack 40,16.0
2024-12-11,FURN-002,Bookshelf 5-Tier,14.0
2024-12-11,PCAR-002,Razor 5-Blade,4.0
2024-12-11,BABY-003,Baby Wipes 80ct,14.0
2024-12-11,BOOK-002,Academic Textbook,16.0
2024-12-11,SPRT-001,Yoga Mat,12.0
2024-12-11,TOOL-001,Screwdriver Set,26.0
2024-12-11,AUTO-001,Dash Cam HD,14.0
2024-12-11,AUTO-002,Tyre Inflator,23.0
2024-12-11,BOOK-003,Self-Help Guide,17.0
2024-12-11,ELEC-003,Wireless Charger,10.0
2024-12-11,SPRT-003,Resistance Bands,8.0
2024-12-11,ELEC-001,Bluetooth Speaker,13.0
2024-12-11,BEAU-003,Hair Serum 100ml,11.0
2024-12-11,HOMK-003,Cutting Board,12.0
2024-12-11,MUSC-001,Acoustic Guitar,25.0
2024-12-11,TOOL-002,Hammer 500g,14.0
2024-12-11,MOVI-001,Action DVD Pack,20.0
2024-12-11,HOMK-001,Non-stick Pan 28cm,10.0
2024-12-11,TOYS-002,Remote Control Car,26.0
2024-12-11,MUSC-002,DJ Headphones,27.0
2024-12-11,CLTH-002,Cotton T-Shirt,19.0
2024-12-11,JWLY-002,Gold Earrings,19.0
2024-12-11,APPL-001,Air Fryer 5L,14.0
2024-12-11,TOYS-001,Building Blocks Set,21.0
2024-12-11,BOOK-001,Fiction Novel,26.0
2024-12-11,SOFT-002,Office Suite,17.0
2024-12-11,MOVI-002,Streaming Voucher,15.0
2024-12-11,AUTO-003,Car Seat Organiser,21.0
2024-12-11,ELEC-002,USB-C Hub 7-Port,4.0
2024-12-11,HLTH-001,Vitamin C 60 Tablets,7.0
2024-12-11,FURN-003,Bedside Table,10.0
2024-12-11,OFFC-003,Desk Organiser,11.0
2024-12-11,GRDN-002,Plant Pots Set,1.0
2024-12-11,APPL-002,Microwave Oven 20L,13.0
2024-12-11,GRDN-001,Garden Hose 20m,34.0
2024-12-11,PETS-002,Cat Litter 5kg,31.0
2024-12-11,OUTD-002,Sleeping Bag,29.0
2024-12-11,CLTH-001,Denim Jacket,24.0
2024-12-11,OUTD-001,Camping Tent 2P,17.0
2024-12-11,TOYS-003,Jigsaw Puzzle 500pc,20.0
2024-12-11,CLTH-003,Formal Trousers,14.0
2024-12-11,JWLY-003,Pearl Bracelet,16.0
2024-12-11,MOVI-003,Popcorn Maker,19.0
2024-12-11,PCAR-001,Electric Toothbrush,8.0
2024-12-11,OUTD-003,Hiking Socks 3-Pack,31.0
2024-12-11,BABY-001,Baby Monitor,24.0
2024-12-11,SOFT-001,Antivirus 1-Year,4.0
2024-12-11,JWLY-001,Silver Necklace,12.0
2024-12-11,BEAU-001,Face Moisturiser,7.0
2024-12-11,GROC-001,Ground Coffee 500g,19.0
2024-12-12,PETS-002,Cat Litter 5kg,9.0
2024-12-12,CLTH-002,Cotton T-Shirt,2.0
2024-12-12,MUSC-001,Acoustic Guitar,19.0
2024-12-12,SOFT-003,VPN Subscription,15.0
2024-12-12,SPRT-003,Resistance Bands,24.0
2024-12-12,BEAU-002,Lipstick Set,15.0
2024-12-12,GROC-001,Ground Coffee 500g,16.0
2024-12-12,MUSC-003,Digital Piano,23.0
2024-12-12,OFFC-003,Desk Organiser,28.0
2024-12-12,AUTO-001,Dash Cam HD,8.0
2024-12-12,AUTO-003,Car Seat Organiser,16.0
2024-12-12,TOOL-003,Adjustable Wrench,15.0
2024-12-12,MOVI-002,Streaming Voucher,11.0
2024-12-12,AUTO-002,Tyre Inflator,6.0
2024-12-12,FURN-002,Bookshelf 5-Tier,6.0
2024-12-12,GRDN-003,Pruning Shears,13.0
2024-12-12,GROC-003,Pasta 500g,31.0
2024-12-12,APPL-002,Microwave Oven 20L,19.0
2024-12-12,GRDN-001,Garden Hose 20m,16.0
2024-12-12,CLTH-003,Formal Trousers,12.0
2024-12-12,FURN-001,Office Chair,15.0
2024-12-12,OUTD-003,Hiking Socks 3-Pack,17.0
2024-12-12,JWLY-001,Silver Necklace,8.0
2024-12-12,BABY-003,Baby Wipes 80ct,23.0
2024-12-12,APPL-003,Hand Blender,5.0
2024-12-12,SPRT-001,Yoga Mat,23.0
2024-12-12,BABY-001,Baby Monitor,13.0
2024-12-12,ELEC-003,Wireless Charger,9.0
2024-12-12,DIY0-002,Sandpaper Pack,21.0
2024-12-12,ELEC-001,Bluetooth Speaker,14.0
2024-12-12,JWLY-003,Pearl Bracelet,25.0
2024-12-12,SPRT-002,Dumbbell Pair 5kg,4.0
2024-12-12,TOYS-002,Remote Control Car,15.0
2024-12-12,HOMK-003,Cutting Board,14.0
2024-12-12,TOOL-002,Hammer 500g,14.0
2024-12-12,HLTH-003,First Aid Kit,18.0
2024-12-12,TOYS-001,Building Blocks Set,17.0
2024-12-12,PCAR-003,Shampoo 400ml,28.0
2024-12-12,BEAU-003,Hair Serum 100ml,23.0
2024-12-12,HOMK-001,Non-stick Pan 28cm,23.0
2024-12-12,CLTH-001,Denim Jacket,17.0
2024-12-12,BOOK-002,Academic Textbook,14.0
2024-12-12,DIY0-003,Adhesive Tape Pack,11.0
2024-12-12,PETS-003,Pet Collar,16.0
2024-12-12,OUTD-001,Camping Tent 2P,10.0
2024-12-12,PETS-001,Dry Dog Food 2kg,20.0
2024-12-12,ELEC-002,USB-C Hub 7-Port,11.0
2024-12-12,TOYS-003,Jigsaw Puzzle 500pc,26.0
2024-12-12,OUTD-002,Sleeping Bag,23.0
2024-12-12,DIY0-001,Power Drill,9.0
2024-12-12,BEAU-001,Face Moisturiser,14.0
2024-12-12,MOVI-003,Popcorn Maker,17.0
2024-12-12,BOOK-001,Fiction Novel,17.0
2024-12-12,APPL-001,Air Fryer 5L,8.0
2024-12-12,GRDN-002,Plant Pots Set,20.0
2024-12-12,MUSC-002,DJ Headphones,14.0
2024-12-12,HOMK-002,Knife Set 5pc,20.0
2024-12-12,OFFC-002,Ballpoint Pens 10pk,20.0
2024-12-12,PCAR-002,Razor 5-Blade,17.0
2024-12-12,HLTH-002,Digital Thermometer,8.0
2024-12-12,TOOL-001,Screwdriver Set,25.0
2024-12-12,JWLY-002,Gold Earrings,12.0
2024-12-12,BABY-002,Nappy Pack 40,20.0
2024-12-12,MOVI-001,Action DVD Pack,12.0
2024-12-12,FURN-003,Bedside Table,17.0
2024-12-12,BOOK-003,Self-Help Guide,16.0
2024-12-12,SOFT-001,Antivirus 1-Year,10.0
2024-12-12,OFFC-001,A4 Paper Ream,13.0
2024-12-12,HLTH-001,Vitamin C 60 Tablets,19.0
2024-12-12,SOFT-002,Office Suite,13.0
2024-12-12,PCAR-001,Electric Toothbrush,9.0
2024-12-12,GROC-002,Cooking Oil 1L,49.0
2024-12-13,APPL-003,Hand Blender,6.0
2024-12-13,MUSC-001,Acoustic Guitar,13.0
2024-12-13,OFFC-003,Desk Organiser,6.0
2024-12-13,BEAU-003,Hair Serum 100ml,7.0
2024-12-13,APPL-001,Air Fryer 5L,22.0
2024-12-13,APPL-002,Microwave Oven 20L,23.0
2024-12-13,GROC-003,Pasta 500g,18.0
2024-12-13,GRDN-002,Plant Pots Set,16.0
2024-12-13,AUTO-002,Tyre Inflator,12.0
2024-12-13,FURN-003,Bedside Table,6.0
2024-12-13,HOMK-002,Knife Set 5pc,14.0
2024-12-13,TOYS-003,Jigsaw Puzzle 500pc,15.0
2024-12-13,ELEC-003,Wireless Charger,8.0
2024-12-13,GRDN-003,Pruning Shears,25.0
2024-12-13,SPRT-003,Resistance Bands,15.0
2024-12-13,OFFC-002,Ballpoint Pens 10pk,25.0
2024-12-13,CLTH-002,Cotton T-Shirt,23.0
2024-12-13,CLTH-003,Formal Trousers,9.0
2024-12-13,JWLY-001,Silver Necklace,11.0
2024-12-13,MOVI-003,Popcorn Maker,24.0
2024-12-13,SOFT-002,Office Suite,21.0
2024-12-13,BEAU-001,Face Moisturiser,30.0
2024-12-13,HOMK-003,Cutting Board,12.0
2024-12-13,SOFT-001,Antivirus 1-Year,16.0
2024-12-13,BOOK-001,Fiction Novel,20.0
2024-12-13,PCAR-001,Electric Toothbrush,21.0
2024-12-13,TOYS-002,Remote Control Car,7.0
2024-12-13,JWLY-003,Pearl Bracelet,16.0
2024-12-13,OUTD-001,Camping Tent 2P,16.0
2024-12-13,PETS-002,Cat Litter 5kg,15.0
2024-12-13,TOYS-001,Building Blocks Set,15.0
2024-12-13,CLTH-001,Denim Jacket,3.0
2024-12-13,HOMK-001,Non-stick Pan 28cm,29.0
2024-12-13,BOOK-003,Self-Help Guide,18.0
2024-12-13,TOOL-002,Hammer 500g,18.0
2024-12-13,GROC-001,Ground Coffee 500g,23.0
2024-12-13,OUTD-002,Sleeping Bag,24.0
2024-12-13,OUTD-003,Hiking Socks 3-Pack,24.0
2024-12-13,MUSC-002,DJ Headphones,26.0
2024-12-13,AUTO-003,Car Seat Organiser,15.0
2024-12-13,ELEC-001,Bluetooth Speaker,11.0
2024-12-13,MOVI-001,Action DVD Pack,16.0
2024-12-13,MOVI-002,Streaming Voucher,9.0
2024-12-13,DIY0-001,Power Drill,23.0
2024-12-13,FURN-002,Bookshelf 5-Tier,17.0
2024-12-13,PCAR-002,Razor 5-Blade,11.0
2024-12-13,BOOK-002,Academic Textbook,7.0
2024-12-13,FURN-001,Office Chair,10.0
2024-12-13,SPRT-001,Yoga Mat,10.0
2024-12-13,HLTH-001,Vitamin C 60 Tablets,17.0
2024-12-13,TOOL-001,Screwdriver Set,21.0
2024-12-13,TOOL-003,Adjustable Wrench,30.0
2024-12-13,PETS-003,Pet Collar,9.0
2024-12-13,PCAR-003,Shampoo 400ml,21.0
2024-12-13,DIY0-002,Sandpaper Pack,11.0
2024-12-13,BABY-002,Nappy Pack 40,23.0
2024-12-13,ELEC-002,USB-C Hub 7-Port,22.0
2024-12-13,OFFC-001,A4 Paper Ream,20.0
2024-12-13,HLTH-003,First Aid Kit,11.0
2024-12-13,HLTH-002,Digital Thermometer,10.0
2024-12-13,PETS-001,Dry Dog Food 2kg,16.0
2024-12-13,SPRT-002,Dumbbell Pair 5kg,15.0
2024-12-13,GRDN-001,Garden Hose 20m,18.0
2024-12-13,BABY-001,Baby Monitor,21.0
2024-12-13,SOFT-003,VPN Subscription,4.0
2024-12-13,AUTO-001,Dash Cam HD,14.0
2024-12-13,GROC-002,Cooking Oil 1L,29.0
2024-12-13,MUSC-003,Digital Piano,14.0
2024-12-13,BABY-003,Baby Wipes 80ct,10.0
2024-12-13,JWLY-002,Gold Earrings,13.0
2024-12-13,DIY0-003,Adhesive Tape Pack,11.0
2024-12-13,BEAU-002,Lipstick Set,15.0
2024-12-14,BOOK-003,Self-Help Guide,4.0
2024-12-14,PCAR-001,Electric Toothbrush,4.0
2024-12-14,HOMK-001,Non-stick Pan 28cm,4.0
2024-12-14,PETS-003,Pet Collar,16.0
2024-12-14,PETS-002,Cat Litter 5kg,13.0
2024-12-14,TOYS-002,Remote Control Car,19.0
2024-12-14,PETS-001,Dry Dog Food 2kg,19.0
2024-12-14,AUTO-003,Car Seat Organiser,21.0
2024-12-14,SPRT-001,Yoga Mat,24.0
2024-12-14,CLTH-001,Denim Jacket,17.0
2024-12-14,BEAU-002,Lipstick Set,30.0
2024-12-14,OUTD-001,Camping Tent 2P,16.0
2024-12-14,TOOL-001,Screwdriver Set,27.0
2024-12-14,MOVI-001,Action DVD Pack,16.0
2024-12-14,JWLY-003,Pearl Bracelet,17.0
2024-12-14,BEAU-001,Face Moisturiser,17.0
2024-12-14,FURN-003,Bedside Table,21.0
2024-12-14,GROC-002,Cooking Oil 1L,23.0
2024-12-14,CLTH-002,Cotton T-Shirt,17.0
2024-12-14,SPRT-003,Resistance Bands,25.0
2024-12-14,SOFT-003,VPN Subscription,7.0
2024-12-14,BOOK-001,Fiction Novel,24.0
2024-12-14,BOOK-002,Academic Textbook,18.0
2024-12-14,MOVI-002,Streaming Voucher,24.0
2024-12-14,SOFT-002,Office Suite,19.0
2024-12-14,JWLY-001,Silver Necklace,4.0
2024-12-14,MUSC-003,Digital Piano,23.0
2024-12-14,OFFC-003,Desk Organiser,11.0
2024-12-14,SOFT-001,Antivirus 1-Year,4.0
2024-12-14,PCAR-003,Shampoo 400ml,15.0
2024-12-14,OFFC-001,A4 Paper Ream,9.0
2024-12-14,HOMK-003,Cutting Board,15.0
2024-12-14,AUTO-001,Dash Cam HD,18.0
2024-12-14,TOOL-002,Hammer 500g,12.0
2024-12-14,MUSC-001,Acoustic Guitar,13.0
2024-12-14,FURN-001,Office Chair,26.0
2024-12-14,GRDN-003,Pruning Shears,23.0
2024-12-14,SPRT-002,Dumbbell Pair 5kg,30.0
2024-12-14,ELEC-003,Wireless Charger,3.0
2024-12-14,APPL-002,Microwave Oven 20L,15.0
2024-12-14,HLTH-001,Vitamin C 60 Tablets,22.0
2024-12-14,GROC-003,Pasta 500g,25.0
2024-12-14,BEAU-003,Hair Serum 100ml,35.0
2024-12-14,BABY-002,Nappy Pack 40,9.0
2024-12-14,DIY0-002,Sandpaper Pack,37.0
2024-12-14,MOVI-003,Popcorn Maker,24.0
2024-12-14,FURN-002,Bookshelf 5-Tier,14.0
2024-12-14,TOYS-001,Building Blocks Set,8.0
2024-12-14,CLTH-003,Formal Trousers,7.0
2024-12-14,HOMK-002,Knife Set 5pc,3.0
2024-12-14,GRDN-001,Garden Hose 20m,16.0
2024-12-14,TOYS-003,Jigsaw Puzzle 500pc,15.0
2024-12-14,GRDN-002,Plant Pots Set,13.0
2024-12-14,HLTH-002,Digital Thermometer,25.0
2024-12-14,APPL-003,Hand Blender,10.0
2024-12-14,ELEC-002,USB-C Hub 7-Port,6.0
2024-12-14,JWLY-002,Gold Earrings,19.0
2024-12-14,PCAR-002,Razor 5-Blade,10.0
2024-12-14,GROC-001,Ground Coffee 500g,52.0
2024-12-14,TOOL-003,Adjustable Wrench,6.0
2024-12-14,MUSC-002,DJ Headphones,13.0
2024-12-14,BABY-001,Baby Monitor,20.0
2024-12-14,OUTD-002,Sleeping Bag,16.0
2024-12-14,OUTD-003,Hiking Socks 3-Pack,19.0
2024-12-14,APPL-001,Air Fryer 5L,19.0
2024-12-14,BABY-003,Baby Wipes 80ct,10.0
2024-12-14,DIY0-001,Power Drill,24.0
2024-12-14,DIY0-003,Adhesive Tape Pack,16.0
2024-12-14,ELEC-001,Bluetooth Speaker,9.0
2024-12-14,OFFC-002,Ballpoint Pens 10pk,22.0
2024-12-14,HLTH-003,First Aid Kit,16.0
2024-12-14,AUTO-002,Tyre Inflator,17.0
2024-12-15,GRDN-001,Garden Hose 20m,8.0
2024-12-15,ELEC-003,Wireless Charger,10.0
2024-12-15,BOOK-001,Fiction Novel,31.0
2024-12-15,OFFC-001,A4 Paper Ream,22.0
2024-12-15,FURN-003,Bedside Table,15.0
2024-12-15,HLTH-002,Digital Thermometer,8.0
2024-12-15,DIY0-001,Power Drill,17.0
2024-12-15,SPRT-003,Resistance Bands,18.0
2024-12-15,BABY-002,Nappy Pack 40,13.0
